pka_energy,diffusivity,h0,run,final_magnetization,timestamp
6800,0.5,0.08,6,0.9484444444444444,2025-02-25 12:19:34
6800,0.5,0.08,7,0.9512888888888889,2025-02-25 12:19:34
6800,0.5,0.08,8,0.9404444444444444,2025-02-25 12:19:34
6800,0.5,0.08,9,0.948,2025-02-25 12:19:34
6800,0.5,0.08,10,0.9414222222222224,2025-02-25 12:19:34
6800,0.5,0.08,11,0.9441777777777778,2025-02-25 12:19:34
6800,0.5,0.08,12,0.9533333333333334,2025-02-25 12:19:34
6800,0.5,0.08,13,0.9481777777777778,2025-02-25 12:19:34
6800,0.5,0.08,14,0.9458666666666666,2025-02-25 12:19:34
6800,0.5,0.08,15,0.9483555555555556,2025-02-25 12:19:34
6800,0.5,0.08,16,0.9481777777777778,2025-02-25 12:19:34
6800,0.5,0.08,17,0.9515555555555556,2025-02-25 12:19:34
6800,0.5,0.08,18,0.9460444444444444,2025-02-25 12:19:34
6800,0.5,0.08,19,0.9448888888888888,2025-02-25 12:19:34
6800,0.5,0.08,20,0.9502222222222222,2025-02-25 12:19:34
6800,0.5,0.08,21,0.9416,2025-02-25 12:19:34
6800,0.5,0.08,22,0.9481777777777778,2025-02-25 12:19:34
6800,0.5,0.08,23,0.9492444444444444,2025-02-25 12:19:34
6800,0.5,0.08,24,0.9476444444444444,2025-02-25 12:19:34
6800,0.5,0.08,25,0.9463111111111112,2025-02-25 12:19:34
6800,2.0,0.08,1,0.9521777777777778,2025-02-25 12:19:34
6800,2.0,0.08,2,0.3762666666666667,2025-02-25 12:19:34
6800,2.0,0.08,3,0.9509333333333332,2025-02-25 12:19:34
6800,2.0,0.08,4,0.9477333333333332,2025-02-25 12:19:34
6800,2.0,0.08,5,0.9501333333333334,2025-02-25 12:19:34
6800,2.0,0.08,6,0.9528,2025-02-25 12:19:34
6800,2.0,0.08,7,0.9522666666666668,2025-02-25 12:19:34
6800,2.0,0.08,8,0.9496888888888888,2025-02-25 12:19:34
6800,2.0,0.08,9,0.9526222222222224,2025-02-25 12:19:34
6800,2.0,0.08,10,0.9521777777777778,2025-02-25 12:19:34
6800,2.0,0.08,11,0.9460444444444444,2025-02-25 12:19:34
6800,2.0,0.08,12,0.9558222222222222,2025-02-25 12:19:34
6800,2.0,0.08,13,0.1774222222222222,2025-02-25 12:19:34
6800,2.0,0.08,14,0.9499555555555556,2025-02-25 12:19:34
6800,2.0,0.08,15,0.9535111111111112,2025-02-25 12:19:34
6800,2.0,0.08,16,0.9453333333333334,2025-02-25 12:19:34
6800,2.0,0.08,17,0.9540444444444444,2025-02-25 12:19:34
6800,2.0,0.08,18,0.9526222222222224,2025-02-25 12:19:34
6800,2.0,0.08,19,0.9464,2025-02-25 12:19:34
6800,2.0,0.08,20,-0.9504,2025-02-25 12:19:34
6800,2.0,0.08,21,0.3697777777777777,2025-02-25 12:19:34
6800,2.0,0.08,22,0.4184,2025-02-25 12:19:34
6800,2.0,0.08,23,0.9526222222222224,2025-02-25 12:19:34
6800,2.0,0.08,24,0.1793777777777777,2025-02-25 12:19:34
6800,2.0,0.08,25,0.9572444444444445,2025-02-25 12:19:34
6900,0.5,0.08,1,0.9452444444444444,2025-02-25 12:19:34
6900,0.5,0.08,2,0.9491555555555556,2025-02-25 12:19:34
6900,0.5,0.08,3,0.9472,2025-02-25 12:19:34
6900,0.5,0.08,4,0.9468444444444444,2025-02-25 12:19:34
6900,0.5,0.08,5,0.9441777777777778,2025-02-25 12:19:34
6900,0.5,0.08,6,0.9428444444444444,2025-02-25 12:19:34
6900,0.5,0.08,7,0.9532444444444444,2025-02-25 12:19:34
6900,0.5,0.08,8,0.9434666666666668,2025-02-25 12:19:34
6900,0.5,0.08,9,0.9504,2025-02-25 12:19:34
6900,0.5,0.08,10,0.9528,2025-02-25 12:19:34
6900,0.5,0.08,11,0.9448,2025-02-25 12:19:34
6900,0.5,0.08,12,0.9500444444444444,2025-02-25 12:19:34
6900,0.5,0.08,13,0.9434666666666668,2025-02-25 12:19:34
6900,0.5,0.08,14,0.9493333333333334,2025-02-25 12:19:34
6900,0.5,0.08,15,0.9414222222222224,2025-02-25 12:19:34
6900,0.5,0.08,16,0.9425777777777776,2025-02-25 12:19:34
6900,0.5,0.08,17,0.9468444444444444,2025-02-25 12:19:34
6900,0.5,0.08,18,0.9397333333333332,2025-02-25 12:19:34
6900,0.5,0.08,19,0.9424,2025-02-25 12:19:34
6900,0.5,0.08,20,0.9488888888888888,2025-02-25 12:19:34
6900,0.5,0.08,21,0.9461333333333334,2025-02-25 12:19:34
6900,0.5,0.08,22,0.9486222222222224,2025-02-25 12:19:34
6900,0.5,0.08,23,0.9493333333333334,2025-02-25 12:19:34
6900,0.5,0.08,24,0.9432,2025-02-25 12:19:34
6900,0.5,0.08,25,0.9514666666666668,2025-02-25 12:19:34
6900,2.0,0.08,1,0.9508444444444444,2025-02-25 12:19:34
6900,2.0,0.08,2,-0.9548444444444444,2025-02-25 12:19:34
6900,2.0,0.08,3,0.0561777777777777,2025-02-25 12:19:34
6900,2.0,0.08,4,0.1944,2025-02-25 12:19:34
6900,2.0,0.08,5,0.9499555555555556,2025-02-25 12:19:34
6900,2.0,0.08,6,0.1707555555555555,2025-02-25 12:19:34
6900,2.0,0.08,7,0.9595555555555556,2025-02-25 12:19:34
6900,2.0,0.08,8,0.9556444444444444,2025-02-25 12:19:34
6900,2.0,0.08,9,0.9535111111111112,2025-02-25 12:19:34
6900,2.0,0.08,10,0.9520888888888888,2025-02-25 12:19:34
6900,2.0,0.08,11,0.2108444444444444,2025-02-25 12:19:34
6900,2.0,0.08,12,0.9566222222222224,2025-02-25 12:19:34
6900,2.0,0.08,13,0.9563555555555556,2025-02-25 12:19:34
6900,2.0,0.08,14,-0.9602666666666668,2025-02-25 12:19:34
6900,2.0,0.08,15,0.3177777777777777,2025-02-25 12:19:34
6900,2.0,0.08,16,0.9552,2025-02-25 12:19:34
6900,2.0,0.08,17,0.9517333333333332,2025-02-25 12:19:34
6900,2.0,0.08,18,0.9534222222222222,2025-02-25 12:19:34
6900,2.0,0.08,19,0.9496,2025-02-25 12:19:34
6900,2.0,0.08,20,-0.2430222222222222,2025-02-25 12:19:34
6900,2.0,0.08,21,0.5159111111111111,2025-02-25 12:19:34
6900,2.0,0.08,22,0.5140444444444444,2025-02-25 12:19:34
6900,2.0,0.08,23,0.3863111111111111,2025-02-25 12:19:34
6900,2.0,0.08,24,0.9536,2025-02-25 12:19:34
6900,2.0,0.08,25,0.9478222222222222,2025-02-25 12:19:34
7000,0.5,0.08,1,0.9490666666666666,2025-02-25 12:19:34
7000,0.5,0.08,2,0.9438222222222222,2025-02-25 12:19:34
7000,0.5,0.08,3,0.9472,2025-02-25 12:19:34
7000,0.5,0.08,4,0.9459555555555555,2025-02-25 12:19:34
7000,0.5,0.08,5,0.9489777777777778,2025-02-25 12:19:34
7000,0.5,0.08,6,0.9464888888888888,2025-02-25 12:19:34
7000,0.5,0.08,7,0.9432,2025-02-25 12:19:34
7000,0.5,0.08,8,0.9392,2025-02-25 12:19:34
7000,0.5,0.08,9,0.9482666666666668,2025-02-25 12:19:34
7000,0.5,0.08,10,0.9476444444444444,2025-02-25 12:19:34
7000,0.5,0.08,11,0.9541333333333334,2025-02-25 12:19:34
7000,0.5,0.08,12,0.9501333333333334,2025-02-25 12:19:34
7000,0.5,0.08,13,0.9488888888888888,2025-02-25 12:19:34
7000,0.5,0.08,14,0.9503111111111112,2025-02-25 12:19:34
7000,0.5,0.08,15,0.9506666666666668,2025-02-25 12:19:34
7000,0.5,0.08,16,0.9434666666666668,2025-02-25 12:19:34
7000,0.5,0.08,17,0.9506666666666668,2025-02-25 12:19:34
7000,0.5,0.08,18,0.9476444444444444,2025-02-25 12:19:34
7000,0.5,0.08,19,0.9469333333333332,2025-02-25 12:19:34
7000,0.5,0.08,20,0.9473777777777778,2025-02-25 12:19:34
7000,0.5,0.08,21,0.9524444444444444,2025-02-25 12:19:34
7000,0.5,0.08,22,0.9443555555555556,2025-02-25 12:19:34
7000,0.5,0.08,23,0.9426666666666668,2025-02-25 12:19:34
7000,0.5,0.08,24,0.9439111111111111,2025-02-25 12:19:34
7000,0.5,0.08,25,0.9472888888888888,2025-02-25 12:19:34
7000,2.0,0.08,1,0.9501333333333334,2025-02-25 12:19:34
7000,2.0,0.08,2,0.9533333333333334,2025-02-25 12:19:34
7000,2.0,0.08,3,0.9571555555555556,2025-02-25 12:19:34
7000,2.0,0.08,4,0.9544,2025-02-25 12:19:34
7000,2.0,0.08,5,0.9523555555555556,2025-02-25 12:19:34
7000,2.0,0.08,6,0.9563555555555556,2025-02-25 12:19:34
7000,2.0,0.08,7,0.9587555555555556,2025-02-25 12:19:34
7000,2.0,0.08,8,0.9565333333333332,2025-02-25 12:19:34
7000,2.0,0.08,9,0.9540444444444444,2025-02-25 12:19:34
7000,2.0,0.08,10,0.2777777777777778,2025-02-25 12:19:34
7000,2.0,0.08,11,0.0679111111111111,2025-02-25 12:19:34
7000,2.0,0.08,12,0.2981333333333333,2025-02-25 12:19:34
7000,2.0,0.08,13,0.9471111111111112,2025-02-25 12:19:34
7000,2.0,0.08,14,0.9479111111111111,2025-02-25 12:19:34
7000,2.0,0.08,15,0.9548444444444444,2025-02-25 12:19:34
7000,2.0,0.08,16,0.9552,2025-02-25 12:19:34
7000,2.0,0.08,17,0.956,2025-02-25 12:19:34
7000,2.0,0.08,18,0.9527111111111112,2025-02-25 12:19:34
7000,2.0,0.08,19,0.9484444444444444,2025-02-25 12:19:34
7000,2.0,0.08,20,0.9488888888888888,2025-02-25 12:19:34
7000,2.0,0.08,21,0.9561777777777778,2025-02-25 12:19:34
7000,2.0,0.08,22,0.9498666666666666,2025-02-25 12:19:34
7000,2.0,0.08,23,0.9544,2025-02-25 12:19:34
7000,2.0,0.08,24,0.9529777777777778,2025-02-25 12:19:34
7000,2.0,0.08,25,0.1968888888888889,2025-02-25 12:19:34
4900,0.5,0.08,1,-0.9505777777777776,2025-02-25 17:38:21
4900,0.5,0.08,2,-0.9507555555555556,2025-02-25 17:38:21
4900,0.5,0.08,3,-0.9485333333333332,2025-02-25 17:38:21
4900,0.5,0.08,4,-0.9474666666666668,2025-02-25 17:38:21
4900,0.5,0.08,5,-0.9516444444444444,2025-02-25 17:38:21
4900,0.5,0.08,6,-0.9486222222222224,2025-02-25 17:38:21
4900,0.5,0.08,7,-0.9537777777777776,2025-02-25 17:38:21
4900,0.5,0.08,8,-0.9504888888888888,2025-02-25 17:38:21
4900,0.5,0.08,9,-0.9427555555555556,2025-02-25 17:38:21
4900,0.5,0.08,10,-0.9528888888888888,2025-02-25 17:38:21
4900,0.5,0.08,11,-0.9464888888888888,2025-02-25 17:38:21
4900,0.5,0.08,12,-0.9488,2025-02-25 17:38:21
4900,0.5,0.08,13,-0.9551111111111112,2025-02-25 17:38:21
4900,0.5,0.08,14,-0.9493333333333334,2025-02-25 17:38:21
4900,0.5,0.08,15,-0.9487111111111112,2025-02-25 17:38:21
4900,0.5,0.08,16,-0.9496888888888888,2025-02-25 17:38:21
4900,0.5,0.08,17,-0.9501333333333334,2025-02-25 17:38:21
4900,0.5,0.08,18,-0.9503111111111112,2025-02-25 17:38:21
4900,0.5,0.08,19,-0.9508444444444444,2025-02-25 17:38:21
4900,0.5,0.08,20,-0.9476444444444444,2025-02-25 17:38:21
4900,0.5,0.08,21,-0.9413333333333334,2025-02-25 17:38:21
4900,0.5,0.08,22,-0.9517333333333332,2025-02-25 17:38:21
4900,0.5,0.08,23,-0.9541333333333334,2025-02-25 17:38:21
4900,0.5,0.08,24,-0.9514666666666668,2025-02-25 17:38:21
4900,0.5,0.08,25,-0.9514666666666668,2025-02-25 17:38:21
4900,2.0,0.08,1,-0.9497777777777778,2025-02-25 17:38:21
4900,2.0,0.08,2,-0.9545777777777776,2025-02-25 17:38:21
4900,2.0,0.08,3,-0.9470222222222222,2025-02-25 17:38:21
4900,2.0,0.08,4,-0.9542222222222222,2025-02-25 17:38:21
4900,2.0,0.08,5,-0.952,2025-02-25 17:38:21
4900,2.0,0.08,6,-0.9530666666666666,2025-02-25 17:38:21
4900,2.0,0.08,7,-0.9544888888888888,2025-02-25 17:38:21
4900,2.0,0.08,8,-0.9536,2025-02-25 17:38:21
4900,2.0,0.08,9,-0.9498666666666666,2025-02-25 17:38:21
4900,2.0,0.08,10,-0.9563555555555556,2025-02-25 17:38:21
4900,2.0,0.08,11,-0.9541333333333334,2025-02-25 17:38:21
4900,2.0,0.08,12,-0.9380444444444443,2025-02-25 17:38:21
4900,2.0,0.08,13,-0.9492444444444444,2025-02-25 17:38:21
4900,2.0,0.08,14,-0.9552888888888889,2025-02-25 17:38:21
4900,2.0,0.08,15,-0.9511111111111112,2025-02-25 17:38:21
4900,2.0,0.08,16,-0.9515555555555556,2025-02-25 17:38:21
4900,2.0,0.08,17,-0.9508444444444444,2025-02-25 17:38:21
4900,2.0,0.08,18,-0.9475555555555556,2025-02-25 17:38:21
4900,2.0,0.08,19,-0.9500444444444444,2025-02-25 17:38:21
4900,2.0,0.08,20,-0.9560888888888888,2025-02-25 17:38:21
4900,2.0,0.08,21,-0.9495111111111112,2025-02-25 17:38:21
4900,2.0,0.08,22,-0.9522666666666668,2025-02-25 17:38:21
4900,2.0,0.08,23,-0.9492444444444444,2025-02-25 17:38:21
4900,2.0,0.08,24,-0.9554666666666668,2025-02-25 17:38:21
4900,2.0,0.08,25,-0.948,2025-02-25 17:38:21
7100,0.5,0.08,1,0.9486222222222224,2025-02-25 17:38:21
7100,0.5,0.08,2,0.9473777777777778,2025-02-25 17:38:21
7100,0.5,0.08,3,0.9384888888888888,2025-02-25 17:38:21
7100,0.5,0.08,4,0.9474666666666668,2025-02-25 17:38:21
7100,0.5,0.08,5,0.9472888888888888,2025-02-25 17:38:21
7100,0.5,0.08,6,0.9491555555555556,2025-02-25 17:38:21
7100,0.5,0.08,7,0.9489777777777778,2025-02-25 17:38:21
7100,0.5,0.08,8,0.9498666666666666,2025-02-25 17:38:21
7100,0.5,0.08,9,0.9448888888888888,2025-02-25 17:38:21
7100,0.5,0.08,10,0.9528,2025-02-25 17:38:21
7100,0.5,0.08,11,0.9385777777777776,2025-02-25 17:38:21
7100,0.5,0.08,12,0.9471111111111112,2025-02-25 17:38:21
7100,0.5,0.08,13,0.9518222222222222,2025-02-25 17:38:21
7100,0.5,0.08,14,0.948,2025-02-25 17:38:21
7100,0.5,0.08,15,0.9430222222222222,2025-02-25 17:38:21
7100,0.5,0.08,16,0.9444444444444444,2025-02-25 17:38:21
7100,0.5,0.08,17,0.9517333333333332,2025-02-25 17:38:21
7100,0.5,0.08,18,0.9496888888888888,2025-02-25 17:38:21
7100,0.5,0.08,19,0.9456,2025-02-25 17:38:21
7100,0.5,0.08,20,0.9492444444444444,2025-02-25 17:38:21
7100,0.5,0.08,21,0.944,2025-02-25 17:38:21
7100,0.5,0.08,22,0.9393777777777778,2025-02-25 17:38:21
7100,0.5,0.08,23,0.9505777777777776,2025-02-25 17:38:21
7100,0.5,0.08,24,0.9472888888888888,2025-02-25 17:38:21
7100,0.5,0.08,25,0.9420444444444444,2025-02-25 17:38:21
7100,2.0,0.08,1,0.9534222222222222,2025-02-25 17:38:21
7100,2.0,0.08,2,0.9470222222222222,2025-02-25 17:38:21
7100,2.0,0.08,3,0.9531555555555556,2025-02-25 17:38:21
7100,2.0,0.08,4,0.9479111111111111,2025-02-25 17:38:21
7100,2.0,0.08,5,0.9494222222222222,2025-02-25 17:38:21
7100,2.0,0.08,6,0.9517333333333332,2025-02-25 17:38:21
7100,2.0,0.08,7,0.9443555555555556,2025-02-25 17:38:21
7100,2.0,0.08,8,0.9474666666666668,2025-02-25 17:38:21
7100,2.0,0.08,9,0.9485333333333332,2025-02-25 17:38:21
7100,2.0,0.08,10,0.9498666666666666,2025-02-25 17:38:21
7100,2.0,0.08,11,0.9513777777777778,2025-02-25 17:38:21
7100,2.0,0.08,12,0.9519111111111112,2025-02-25 17:38:21
7100,2.0,0.08,13,0.9536,2025-02-25 17:38:21
7100,2.0,0.08,14,0.9526222222222224,2025-02-25 17:38:21
7100,2.0,0.08,15,0.9491555555555556,2025-02-25 17:38:21
7100,2.0,0.08,16,0.9464888888888888,2025-02-25 17:38:21
7100,2.0,0.08,17,0.9496888888888888,2025-02-25 17:38:21
7100,2.0,0.08,18,0.9569777777777778,2025-02-25 17:38:21
7100,2.0,0.08,19,0.9499555555555556,2025-02-25 17:38:21
7100,2.0,0.08,20,-0.1264,2025-02-25 17:38:21
7100,2.0,0.08,21,0.4048,2025-02-25 17:38:21
7100,2.0,0.08,22,0.9500444444444444,2025-02-25 17:38:21
7100,2.0,0.08,23,0.9566222222222224,2025-02-25 17:38:21
7100,2.0,0.08,24,0.9493333333333334,2025-02-25 17:38:21
7100,2.0,0.08,25,0.3134222222222222,2025-02-25 17:38:21
4900,1.0,0.08,1,-0.9527111111111112,2025-02-25 18:32:55
4900,1.0,0.08,2,-0.9589333333333332,2025-02-25 18:32:55
4900,1.0,0.08,3,-0.9522666666666668,2025-02-25 18:32:55
4900,1.0,0.08,4,-0.9559111111111112,2025-02-25 18:32:55
4900,1.0,0.08,5,-0.9517333333333332,2025-02-25 18:32:55
4900,1.0,0.08,6,-0.9511111111111112,2025-02-25 18:32:55
4900,1.0,0.08,7,-0.9497777777777778,2025-02-25 18:32:55
4900,1.0,0.08,8,-0.9515555555555556,2025-02-25 18:32:55
4900,1.0,0.08,9,-0.9561777777777778,2025-02-25 18:32:55
4900,1.0,0.08,10,-0.9534222222222222,2025-02-25 18:32:55
4900,1.0,0.08,11,-0.9479111111111111,2025-02-25 18:32:55
4900,1.0,0.08,12,-0.9509333333333332,2025-02-25 18:32:55
4900,1.0,0.08,13,-0.9440888888888888,2025-02-25 18:32:55
4900,1.0,0.08,14,-0.9528888888888888,2025-02-25 18:32:55
4900,1.0,0.08,15,-0.9525333333333332,2025-02-25 18:32:55
4900,1.0,0.08,16,-0.9507555555555556,2025-02-25 18:32:55
4900,1.0,0.08,17,-0.9499555555555556,2025-02-25 18:32:55
4900,1.0,0.08,18,-0.9570666666666666,2025-02-25 18:32:55
4900,1.0,0.08,19,-0.9551111111111112,2025-02-25 18:32:55
4900,1.0,0.08,20,-0.9482666666666668,2025-02-25 18:32:55
4900,1.0,0.08,21,-0.9543111111111112,2025-02-25 18:32:55
4900,1.0,0.08,22,-0.9503111111111112,2025-02-25 18:32:55
4900,1.0,0.08,23,-0.9495111111111112,2025-02-25 18:32:55
4900,1.0,0.08,24,-0.9473777777777778,2025-02-25 18:32:55
4900,1.0,0.08,25,-0.9472,2025-02-25 18:32:55
7100,1.0,0.08,1,0.9563555555555556,2025-02-25 18:32:55
7100,1.0,0.08,2,0.9541333333333334,2025-02-25 18:32:55
7100,1.0,0.08,3,0.9506666666666668,2025-02-25 18:32:55
7100,1.0,0.08,4,0.9513777777777778,2025-02-25 18:32:55
7100,1.0,0.08,5,0.9547555555555556,2025-02-25 18:32:55
7100,1.0,0.08,6,0.9542222222222222,2025-02-25 18:32:55
7100,1.0,0.08,7,0.9459555555555555,2025-02-25 18:32:55
7100,1.0,0.08,8,0.9499555555555556,2025-02-25 18:32:55
7100,1.0,0.08,9,0.9547555555555556,2025-02-25 18:32:55
7100,1.0,0.08,10,0.9488,2025-02-25 18:32:55
7100,1.0,0.08,11,0.9486222222222224,2025-02-25 18:32:55
7100,1.0,0.08,12,0.9488,2025-02-25 18:32:55
7100,1.0,0.08,13,0.9516444444444444,2025-02-25 18:32:55
7100,1.0,0.08,14,0.9496888888888888,2025-02-25 18:32:55
7100,1.0,0.08,15,0.9450666666666668,2025-02-25 18:32:55
7100,1.0,0.08,16,0.9528888888888888,2025-02-25 18:32:55
7100,1.0,0.08,17,0.9466666666666668,2025-02-25 18:32:55
7100,1.0,0.08,18,0.9454222222222224,2025-02-25 18:32:55
7100,1.0,0.08,19,0.9499555555555556,2025-02-25 18:32:55
7100,1.0,0.08,20,0.9525333333333332,2025-02-25 18:32:55
7100,1.0,0.08,21,0.9509333333333332,2025-02-25 18:32:55
7100,1.0,0.08,22,0.9471111111111112,2025-02-25 18:32:55
7100,1.0,0.08,23,0.9539555555555556,2025-02-25 18:32:55
7100,1.0,0.08,24,0.9502222222222222,2025-02-25 18:32:55
7100,1.0,0.08,25,0.9510222222222222,2025-02-25 18:32:55
4900,2.5,0.08,1,-0.9509333333333332,2025-02-26 12:23:42
4900,2.5,0.08,2,-0.9539555555555556,2025-02-26 12:23:42
4900,2.5,0.08,3,-0.9495111111111112,2025-02-26 12:23:42
4900,2.5,0.08,4,-0.9474666666666668,2025-02-26 12:23:42
4900,2.5,0.08,5,-0.9541333333333334,2025-02-26 12:23:42
4900,2.5,0.08,6,-0.9550222222222222,2025-02-26 12:23:42
4900,2.5,0.08,7,-0.9548444444444444,2025-02-26 12:23:42
4900,2.5,0.08,8,-0.9583111111111112,2025-02-26 12:23:42
4900,2.5,0.08,9,-0.9554666666666668,2025-02-26 12:23:42
4900,2.5,0.08,10,-0.9562666666666668,2025-02-26 12:23:42
4900,2.5,0.08,11,-0.9553777777777778,2025-02-26 12:23:42
4900,2.5,0.08,12,-0.9530666666666666,2025-02-26 12:23:42
4900,2.5,0.08,13,-0.9528,2025-02-26 12:23:42
4900,2.5,0.08,14,-0.9561777777777778,2025-02-26 12:23:42
4900,2.5,0.08,15,-0.9564444444444444,2025-02-26 12:23:42
4900,2.5,0.08,16,-0.9560888888888888,2025-02-26 12:23:42
4900,2.5,0.08,17,-0.9494222222222222,2025-02-26 12:23:42
4900,2.5,0.08,18,-0.9530666666666666,2025-02-26 12:23:42
4900,2.5,0.08,19,-0.9522666666666668,2025-02-26 12:23:42
4900,2.5,0.08,20,-0.9450666666666668,2025-02-26 12:23:42
4900,2.5,0.08,21,-0.9557333333333332,2025-02-26 12:23:42
4900,2.5,0.08,22,-0.9552,2025-02-26 12:23:42
4900,2.5,0.08,23,-0.9472,2025-02-26 12:23:42
4900,2.5,0.08,24,-0.9512888888888889,2025-02-26 12:23:42
4900,2.5,0.08,25,-0.9547555555555556,2025-02-26 12:23:42
4900,3.0,0.08,1,-0.9512,2025-02-26 12:23:42
4900,3.0,0.08,2,-0.9545777777777776,2025-02-26 12:23:42
4900,3.0,0.08,3,-0.9538666666666666,2025-02-26 12:23:42
4900,3.0,0.08,4,-0.9552,2025-02-26 12:23:42
4900,3.0,0.08,5,-0.9491555555555556,2025-02-26 12:23:42
4900,3.0,0.08,6,-0.9548444444444444,2025-02-26 12:23:42
4900,3.0,0.08,7,-0.9537777777777776,2025-02-26 12:23:42
4900,3.0,0.08,8,-0.9537777777777776,2025-02-26 12:23:42
4900,3.0,0.08,9,-0.9516444444444444,2025-02-26 12:23:42
4900,3.0,0.08,10,-0.9553777777777778,2025-02-26 12:23:42
4900,3.0,0.08,11,-0.9496888888888888,2025-02-26 12:23:42
4900,3.0,0.08,12,-0.9531555555555556,2025-02-26 12:23:42
4900,3.0,0.08,13,-0.9524444444444444,2025-02-26 12:23:42
4900,3.0,0.08,14,-0.9446222222222224,2025-02-26 12:23:42
4900,3.0,0.08,15,-0.9506666666666668,2025-02-26 12:23:42
4900,3.0,0.08,16,-0.9552888888888889,2025-02-26 12:23:42
4900,3.0,0.08,17,-0.9527111111111112,2025-02-26 12:23:42
4900,3.0,0.08,18,-0.9517333333333332,2025-02-26 12:23:42
4900,3.0,0.08,19,-0.9569777777777778,2025-02-26 12:23:42
4900,3.0,0.08,20,-0.9488,2025-02-26 12:23:42
4900,3.0,0.08,21,-0.9524444444444444,2025-02-26 12:23:42
4900,3.0,0.08,22,-0.9505777777777776,2025-02-26 12:23:42
4900,3.0,0.08,23,-0.9493333333333334,2025-02-26 12:23:42
4900,3.0,0.08,24,-0.9552888888888889,2025-02-26 12:23:42
4900,3.0,0.08,25,-0.9515555555555556,2025-02-26 12:23:42
5000,2.5,0.08,1,-0.9504,2025-02-26 12:23:42
5000,2.5,0.08,2,-0.9546666666666668,2025-02-26 12:23:42
5000,2.5,0.08,3,-0.9504,2025-02-26 12:23:42
5000,2.5,0.08,4,-0.9488888888888888,2025-02-26 12:23:42
5000,2.5,0.08,5,-0.9457777777777778,2025-02-26 12:23:42
5000,2.5,0.08,6,-0.9487111111111112,2025-02-26 12:23:42
5000,2.5,0.08,7,-0.9548444444444444,2025-02-26 12:23:42
5000,2.5,0.08,8,-0.9518222222222222,2025-02-26 12:23:42
5000,2.5,0.08,9,-0.9479111111111111,2025-02-26 12:23:42
5000,2.5,0.08,10,-0.9522666666666668,2025-02-26 12:23:42
5000,2.5,0.08,11,-0.9551111111111112,2025-02-26 12:23:42
5000,2.5,0.08,12,-0.9546666666666668,2025-02-26 12:23:42
5000,2.5,0.08,13,-0.948,2025-02-26 12:23:42
5000,2.5,0.08,14,-0.9523555555555556,2025-02-26 12:23:42
5000,2.5,0.08,15,-0.9516444444444444,2025-02-26 12:23:42
5000,2.5,0.08,16,-0.9498666666666666,2025-02-26 12:23:42
5000,2.5,0.08,17,-0.9508444444444444,2025-02-26 12:23:42
5000,2.5,0.08,18,-0.9488,2025-02-26 12:23:42
5000,2.5,0.08,19,-0.9531555555555556,2025-02-26 12:23:42
5000,2.5,0.08,20,-0.9517333333333332,2025-02-26 12:23:42
5000,2.5,0.08,21,-0.9480888888888888,2025-02-26 12:23:42
5000,2.5,0.08,22,-0.9493333333333334,2025-02-26 12:23:42
5000,2.5,0.08,23,-0.9493333333333334,2025-02-26 12:23:42
5000,2.5,0.08,24,-0.9508444444444444,2025-02-26 12:23:42
5000,2.5,0.08,25,-0.9528,2025-02-26 12:23:42
5000,3.0,0.08,1,-0.9522666666666668,2025-02-26 12:23:42
5000,3.0,0.08,2,-0.9491555555555556,2025-02-26 12:23:42
5000,3.0,0.08,3,-0.9477333333333332,2025-02-26 12:23:42
5000,3.0,0.08,4,-0.9551111111111112,2025-02-26 12:23:42
5000,3.0,0.08,5,-0.9512,2025-02-26 12:23:42
5000,3.0,0.08,6,-0.9577777777777776,2025-02-26 12:23:42
5000,3.0,0.08,7,-0.9572444444444445,2025-02-26 12:23:42
5000,3.0,0.08,8,-0.9561777777777778,2025-02-26 12:23:42
5000,3.0,0.08,9,-0.9554666666666668,2025-02-26 12:23:42
5000,3.0,0.08,10,-0.9505777777777776,2025-02-26 12:23:42
5000,3.0,0.08,11,-0.9520888888888888,2025-02-26 12:23:42
5000,3.0,0.08,12,-0.9495111111111112,2025-02-26 12:23:42
5000,3.0,0.08,13,-0.9504888888888888,2025-02-26 12:23:42
5000,3.0,0.08,14,-0.9502222222222222,2025-02-26 12:23:42
5000,3.0,0.08,15,-0.9551111111111112,2025-02-26 12:23:42
5000,3.0,0.08,16,-0.9504888888888888,2025-02-26 12:23:42
5000,3.0,0.08,17,-0.9512,2025-02-26 12:23:42
5000,3.0,0.08,18,-0.9500444444444444,2025-02-26 12:23:42
5000,3.0,0.08,19,-0.9512,2025-02-26 12:23:42
5000,3.0,0.08,20,-0.9511111111111112,2025-02-26 12:23:42
5000,3.0,0.08,21,-0.9498666666666666,2025-02-26 12:23:42
5000,3.0,0.08,22,-0.9559111111111112,2025-02-26 12:23:42
5000,3.0,0.08,23,-0.9537777777777776,2025-02-26 12:23:42
5000,3.0,0.08,24,-0.9530666666666666,2025-02-26 12:23:42
5000,3.0,0.08,25,-0.9530666666666666,2025-02-26 12:23:42
5100,2.5,0.08,1,-0.9480888888888888,2025-02-26 12:23:42
5100,2.5,0.08,2,-0.9510222222222222,2025-02-26 12:23:42
5100,2.5,0.08,3,-0.9606222222222224,2025-02-26 12:23:42
5100,2.5,0.08,4,-0.9500444444444444,2025-02-26 12:23:42
